ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_ORGAO_UG;CO_ORGAO;NO_ORGAO;SALDORITEMINFORMAO
2017;11;14;14/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-403395.750000
2017;6;20;20/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-296453.460000
2017;7;18;18/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;470230.740000
2017;12;13;13/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1219430.070000
2017;4;29;29/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;12600.000000
2017;10;6;06/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-8070.650000
2017;1;24;24/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-230808.520000
2018;6;15;15/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;47360.000000
2017;1;24;24/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;2896665.820000
2017;2;23;23/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;23629941.190000
2017;3;30;30/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;418961.190000
2017;8;25;25/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4394957.970000
2017;1;18;18/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-12587.440000
2017;7;26;26/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-5207742.200000
2017;10;23;23/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;238686.520000
2017;8;17;17/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1535514.330000
2017;4;12;12/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;1112.870000
2017;8;1;01/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-1014409.340000
2017;7;19;19/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-383319.270000
2017;12;21;21/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-27623099.110000
2017;7;18;18/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-109078.000000
2017;6;21;21/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-301311.440000
2018;5;16;16/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-621641.530000
2017;5;20;20/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;380.040000
2017;9;16;16/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;848.910000
2018;5;25;25/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-80820.830000
2018;3;27;27/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-163148.980000
2018;7;24;24/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;71568.500000
2017;3;3;03/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-53163.260000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;7344046.390000
2017;2;24;24/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-226999.000000
2018;7;19;19/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;87541.370000
2018;7;30;30/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-4812.950000
2017;5;12;12/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-208258.600000
2017;11;6;06/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-6000.000000
2017;7;1;01/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;207.500000
2017;4;3;03/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-216842.750000
2017;8;15;15/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4008210.090000
2017;2;21;21/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3392948.280000
2018;6;25;25/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;585518.070000
2017;2;6;06/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-776451.540000
2017;10;16;16/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-222906.210000
2018;8;23;23/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-2508571.300000
2017;9;14;14/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-968143.940000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;3028170.630000
2017;12;11;11/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4571617.130000
2017;3;20;20/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4494821.260000
2018;1;30;30/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-1916846.810000
2017;4;13;13/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-448775.120000
2017;6;1;01/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-57309.360000
2017;10;13;13/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-353328.020000
2018;3;28;28/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-197012.640000
2018;1;29;29/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-359489.750000
2017;8;9;09/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-4895.690000
2017;1;5;05/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;1409068.720000
2017;7;10;10/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-6210.630000
2017;6;20;20/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-5000000.000000
2017;12;14;14/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-25062373.630000
2017;5;3;03/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-57368.270000
2017;1;16;16/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;84735.030000
2018;7;23;23/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-1598937.510000
2018;1;3;03/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;1151653.000000
2017;7;19;19/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3712.500000
2017;4;19;19/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2448959.660000
2017;5;18;18/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1945524.000000
2017;3;27;27/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-124565.320000
2018;7;13;13/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-19766.210000
2017;9;21;21/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-251218.900000
2017;5;25;25/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;41265.400000
2018;3;23;23/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-558394.780000
2018;5;23;23/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;289438.760000
2018;5;21;21/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;422507.060000
2017;10;20;20/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-165064.740000
2018;6;14;14/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-1816.950000
2017;11;23;23/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-321758.190000
2017;4;26;26/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-558800.870000
2018;4;24;24/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;27729046.470000
2018;1;19;19/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;61022.810000
2018;7;10;10/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;17625916.290000
2018;5;24;24/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-1298.180000
2017;7;27;27/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;75350.500000
2017;6;28;28/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-3312.860000
2018;6;22;22/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;0.000000
2018;4;13;13/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-613506.810000
2018;5;12;12/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;3623.290000
2018;6;11;11/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;6999774.550000
2018;1;16;16/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-496836.990000
2018;7;19;19/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-2269.570000
2018;3;3;03/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;30.000000
2017;12;18;18/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-1043737.700000
2018;7;21;21/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;640000.000000
2018;2;27;27/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-509548.350000
2018;8;9;09/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2471812.860000
2018;8;21;21/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-12239.710000
2018;2;15;15/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;7686134.960000
2018;5;15;15/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-62306.160000
2018;4;25;25/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-20072.690000
2017;9;25;25/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;0.000000
2018;6;20;20/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;817607.370000
2018;4;16;16/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-221.670000
2017;10;24;24/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-178029.530000
2018;3;26;26/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3412.900000
2018;8;18;18/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;43530.780000
2018;3;14;14/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1457463.650000
2017;12;22;22/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-472959.460000
2018;5;5;05/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;19884.070000
2018;7;18;18/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;97959.510000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;16954809.730000
2018;3;16;16/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-4056802.950000
2018;5;14;14/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-7459242.860000
2017;6;20;20/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4520009.270000
2017;8;21;21/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-117306.740000
2017;1;28;28/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;52392.290000
2017;12;14;14/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-161927268.020000
2017;8;21;21/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-456222.400000
2018;3;7;07/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-65196.110000
2018;6;19;19/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-12321357.820000
2018;6;2;02/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;3407.110000
2017;10;19;19/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3074924.910000
2018;1;24;24/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-3536268.020000
2018;6;4;04/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;3940542.970000
2018;5;11;11/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2785668.640000
2018;1;8;08/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-220754.350000
2017;2;24;24/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-168868.990000
2017;12;4;04/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;0.000000
2017;1;25;25/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;1067034.400000
2018;2;6;06/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;2748587.340000
2018;4;6;06/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-284690.540000
2018;7;9;09/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-6534255.360000
2017;9;20;20/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;121842.190000
2018;8;17;17/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;127533.690000
2018;5;4;04/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;1347512.920000
2017;9;20;20/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;380840751.020000
2018;2;23;23/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-6325567.350000
2018;1;15;15/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2004969.890000
2018;4;6;06/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;33569.760000
2017;8;18;18/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-19395442.160000
2017;7;19;19/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4090834.350000
2017;2;7;07/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-159923.750000
2017;10;30;30/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-1517346.820000
2017;12;21;21/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;196835262.000000
2017;12;5;05/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;3459911.470000
2017;4;5;05/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3473393.350000
2017;5;13;13/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;1600.000000
2017;4;5;05/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-88005.450000
